Review,Rating
Jarak dari parking area ke pantainya lumayan jauh. Tapi ada free shuttle yang tersedia setiap saat. Pantainya cantiiiik dan bersih. Asik banget duduk di bawah payung sambil lihat surfing.Berjam-jam pun betah.,Bagus
"Berjemur,, bermain pasir, dan bermain dengan ombak... tempatnya tenang dengan pasir putih yang memanjakan kaki..",Bagus
"Saya suka pantai dreamland, saat ini sudah sangat ramai, tidak seperti dahulu, namun masih tetap bersih dan indah.Anda bisa berjemur dan menikmati ombak yang cukup baik untuk bermain.",Bagus
"Sebenarnya pantai ini lumayan recommended sebab tipikal pantai yang cantik, tetapi menurut saya perlu penataan yang lebih baik agar lebih layak disebut tempat wisata. Bayangkan bila anda pengunjung umum, tempat parkir yang tersedia juga tidak representatif, pada saat anda jalan kaki menuju pantaipun tampak tidak terawat dan kotor lingkungan sekitarnya. Saya agak heran karena ini pantai yang ada di Pulau Bali, tidak biasanya penataan dilakukan sekedarnya saja seperti di pantai Dreamland ini, pantai yang sudah cukup terkenal. Mungkin tidak untuk pengunjung khusus tamu hotel-hotel dan resorts di sekitar area ini, pantai yang tersaji pasti lebih baik dari pantai Dreamland untuk pengunjung umum. Saya agak kecewa juga dengan tidak adanya petunjuk yang jelas untuk menuju ke pantai ini, saya harus berulangkali bertanya, tidak seperti tempat wisata lain yang mudah ditemukan.",Bagus
"Untuk mengunjungi tempat ini, jika kita menggunakan mobil pribadi, kita harus parkir di area khusus selanjutnya kita harus menaiki kendaraan khusus (free) menuju ke pantai dreamland. Selain pantainya yang khas dengan pasirnya yang bersih, kita juga dapat melihat pantai dreamland dari atas bukit yang tentunya sangat menakjubkan.",Bagus
"Jika anda menyusuri Bali Selatan, cobalah untuk mampir ke Pantai Dreamland. Untuk mengakses lokasi, anda bisa mengikuti petunjuk jalan dan masuk kawasan Pecatu Resort. Jika anda menggunakan kendaraan pribadi, anda dapat memarkir kendaraan anda di sebuah lokasi. Untuk memcapai pantai anda harua berganti dengan kendaraan lain yang disediakan pengelola pantai. Untuk menuju pantai banyak anak tangga, tidak disarankan untuk manula. Sebelum mencapai lokasi banyak pertokoan yang menyediakan berbagai kain pantai. Anda juga bisa duduk bersantai di pinggir pantai dengan menikmati jagung bakar. Anda juga bisa bermain pasir atau berenang di pantai Dreamland. ",Bagus
"Pemandangan lautnya sangat indah, deruan ombaknya membuat hati jadi tenang, banyak wisatawan mancanegara yang bermain ombak dan pasir di pantai ini.",Bagus
"Untuk bisa sampai k pantai ini sedikit butuh perjuangan.. apalagi bermodalkan GPS.. tp tetap bisa sampai kok. Awal masuk k lokasi sedikit gak yakin dengan pantainya.. tp begitu nginjak pasirnya dan lihat pantainya.. woww.. pantai yg harus didatengin lg ni kalo k bali.. cocok banget buat foto prewed.. bagi yg doyan selancar, harus coba di sini.",Bagus
"Butuh perjuangan untuk bisa mencapai tempat ini, karena memasuki kawasan perumahan dan harus banyak tanya dengan warga lokal. Sebenarnya pantai ini lbh bagus dilihat pada siang hari, tetapi karena itinerary perjalanan yang berubah saya dan keluarga datang sore hari menjelang sunset. Tetapi saya tidak menyesal, karena sunset sore itu indah sekali. ",Bagus
"Pantai ini memiliki pemandangan yang indah, di kelilingi dengan tebing yang tinggi,dengan pasir putih dan ombak yang cukup besar, lokasi pantai ini berada dalam kompleks Bali Pecatu Graha dan tidak jauh dari lokasi objek wisata Garuda WIsnu Kencana.",Bagus
"Bermain ombak dan pasirnya yang bersih akan sangat asik disini, kita bisa jalan jalan sepanjang pantainya dengan berkejaran ombak. Panoramanya juga keren disini. Ada juga beberapa titik tempat berfoto yang asik",Bagus
"Salah satu destinasi favorit bagi turis. Ombaknya cukup besar, disarankan hati-hati kalau bermain air di pantai. Pemandangannya sangat bagus, apalagi pas sunset. Pesisir pantainya cukup luas, jadi bisa jalan menjauh untuk menghindari keramaian.",Bagus
"Pantai ini pasir putih nya lembut bget n banyak karang nya juga... plus bukit"" hijau yang menawan... kalo jalan trus ke ujung pantai ada batu karang gede.. cocok buat foto"" hehehee",Bagus
kendahan pantai ini memang tidak diragukan lagi. butuh perjuangan untuk mencapai pantai ini. dengan ombak yang tidak begitu deras dan birunya laut membuat kita betah berlama-lama disini sambil berjemur.,Bagus
Salah satu pantai yang wajib saya kunjungi setiap ke Bali ialah dreamland ini. Selain ombaknya yang seru jg kebersihan pantainya yang cukup terjaga. Tapi ada satu moment yang selalu akan saya ingat. Yaitu hilangnya camera gopro saya di pantai ini.,Bagus
Pantai ini sangat bersih sekali dengan banyaknua lubang yang terbuat dari kikisan air laut. Kita masuk ke gua gua lubang tersebut.,Bagus
juga merupakan pantai yang harus dilawati.sangat cantik pemandangan ketika sunset.juga sesuai untuk mandi.,Bagus
"Pantai dreamland sangat indah dan masi asli, cocok buat jeburan dan main surfing, akses sudah baik fan sudag banyak toko dan restaurant di sekitarnya",Bagus
"Pantai ini sangat cocok bagi pecinta surfing, ombaknya yang besar menjadi daya tarik bagi para pecinta olah raga surfing selain itu pasir pantai putihnya menambah daya tarik pantai ini. lagi-lagi, jika ingin ke pantai ini siapkan tenaga extra untuk menuruni dan menaiki tangga.",Bagus
"Pantai yang indah dengan pemandangan gradasi warna air laut yang menawan. Masuk tempat wisata ini tidak dipungut biaya, hanya dikenakan biaya parir saja.",Bagus
"Pantai yang terletak di kawasan Pecatu Indah Resort ini memang indah. Tebing-tebing batunya menghadap pantai dengan pasir putih dan ombaknya yang cukup tinggi. Ongkos parkirnya lumayan mahal, 5 ribu rupiah untuk sepeda motor. Harga makanan dan minumannya juga mahal, tapi cukup sebanding dengan nikmat pemandangan matahari tenggelamnya.",Bagus
"degradasi warna antara biru tua,biru muda, dan putih serta pasir pantai nya yang bersih menjadikan dreanland jadu pantai yang apik...ditambah lagi pemandangan yang luar biasa karna dreamland terletak di kawasan pecatu indah resort...deburan ombak dan angin yg sepoi sepoi dijamin buat firan jadi rileks",Bagus
Masuk di obyek wisata inipun gratis. Yang mau berjemur ala2 bule untuk hitamin kulit juga kren. Klo berselancar di sini lebih menyenangkan karna ombaknya juga gede banget. Emang kren banget pantai ini sesuai namanya dreamland beach..,Bagus
"Warna air laut di pantai ini benar - benar biru di iringi ombak yang cukup besar.Adapun kolam renang tersedia, Tetapi tidak gratis.",Bagus
"Pantai dreamland adalah pantai yang wajib anda kunjungi jika ke pulau dewata. saya sarankan agar datang sore menjelang sunset. karena sunset disini cukup indah menurut saya. berlama-lama disini juga menyenangkan karena lokasinya masih sepi dan ombaknya itu lho, mantap..",Bagus
"jalan menuju pantai dreamland dari parkiran disediakan mobil untuk menjemput wisatawan ke pantai jadi tidak usah repot repot jalan kaki, sampai di pantai dreamland sangat indah sekali dan ombok di pantai ini lumayan besar dan saya juga banyak melihat banyak yang bermain serping di pantai. pantai ini menurut saya wajib dikunjungi bila berlibur ke Bali :)",Bagus
"Pantai dreamland ini menurut saya adalah pantai tercantik di bali, pantainya tidak terlalu luas tp menyuguhkan pemandangan yang indah. Air Laut yang sangat jernih dan pasir putih yang bersih.untuk menikmati view terbaik coba untuk naik ke tebing yang ada di sebelah kiri pantai. pasti kamu akan takjub melihat view dari sini.",Bagus
Pas kesini ombakny lg gede2nya.. sayang bgt ngk bisa maen air.. tp pemandangannya bagus bgt.. bukit2.. tebing gua..Over all i love the view,Bagus
"Pantainya masih alami dan bersih, pemandangan yang indah sambil menikmati sunset di sore hari memberikan suasana yang romantis",Bagus
"Melihat indahnya pantai yang sangat bening ditemani pasir yang lembut.. ombak yang menderu-deru serta View yang WOW!! sudah membuat gw seakan-akan dialam mimpi.. pas dateng kesini cuman bisa bengong ngelihat keindahan pantai ini..kita bisa kesini GRATIS.. hanya saja bayar parkir jika bawa mobil,, dari tempat parkir kita naik minibus dibawa ke pantainya sekali lagi GRATIS.. sampe tempatnya kita lgs turun sedikit melalui tangga. di sebelah kiri kita bisa melihat sebuah entah kolam atau apalah itu namanya yang cukup kotor.. tp gw sih cuekin aja karena dikejauhan udah terlihat pantainya..Sangat disarankan untuk dikunjungi jika ke bali.. :D",Bagus
"pantainya sangatttt indah, terletak dikawasan perumahan griya alam pecatu bali. bagi anda yg ingin menginap,, tersedia hotel di sekitar pantai, tapi harganya lumayan mahal,, btw katena pantai ini berada dikawasan perumahan,,, maka rumah2 di sekitar sini juga banyak disewakan....",Bagus
Ketika kesana saya mendapati diri saya seperti minoritas karena dipantai itu dipadati turis luar negeri yang asaik berjemur dan surfing.pemandangan pantai yang bagus dengan ombak yang besar...ada semacam goa mungkin akibat abrasi yang bagus untuk dijadikan spot berfoto saat menjelang sunset.salah satu pantai yang wajib dikunjungi saat ke Bali :))),Bagus
"pantai dreamland, wajib untuk di kunjungi. Pantainya bagus banget harus dikunjungi kalu pas ke bali. Ombaknya cukup besar, jadi yang suka surfing cocok banget.",Bagus
Pantai Dreamland memiliki pasir yang berwarna putih dan sangat bersih.Selain itu dinding-dinding tebing juga sangat indah saat terjadi sunset karena efek cahaya matahari sore.Tentu saja pemandangan matahari di atas laut saat sunset jauh lebih indah lagi.,Bagus
Pantai yang sangat eksotik. Pantainya sangat indah. Berpasir putih dan bersih. Meski agak susah dijangkau dengan kendaraan umum. Sunsetnya sangat menakjubkan. Ombaknya sangat cocok untuk peselancar.,Bagus
"Pantai Dreamland Bali, Pantai yang berada di kawasan Pecatu Indah Resort, Pecatu ini adalah pantau yang diperuntukan untuk bersantai dan berselancar dikarenakan ombak di pantai ini cukup besar.Kawasan Pecatu Indah Resort yang sedang dalam perkembangan dari tahun ketahun, di tempat ini sedang banyak dibangun hotel dan resort berbintang 5. Untuk mencapai pantai ini dari kota Denpasar sekitar 30 menit berkendara, harga ticket masuk ke pantai ini sebesar 15 ribu rupiah / mobil, sudah termasuk shuttle bus dari area parkir kendaraan menuju pantai.",Bagus
"Hanya dengan melihat, berkeliling anda membayar tarif 30.000 per orang dan saat itu saya membawa anak-anak dan dikenai biaya yang sama, 30.000 wow.... Sangat buruk sekali. Belum lagi gangguan pedagang yang sangat menggangu. Benar benar buruk. Untuk Borobudurnya sendiri, luar biasa, keren dari asalnya. ",Cukup
Sekarnag sudah makin nyaman ke Borobudur. Walaupun tetap panaasss!! Sudah ada shuttle transport untuk antar ke dekat candi. ,Cukup
"Mau kesana lagi menikmati keindahan candi dan alam sekitarnya. Orang2 lokal yg ramah dan bersahabat. Makanan yang lezat, alam yg indah dan tak terlupakan.",Cukup
Candi borobudur candi terbesar halaman yang sangat luas dan bila sudah ada di puncak akan terlihat garis bukit seperti sesorang sedang tidur ,Cukup
Objek wisata yang termasuk keajaiban dunia ini selalu jadi list destinasi yg wajib dikunjungi. Tempat yang sangat megah ini cukup menguras tenaga untuk menjelajahi semua area. Saya sarankan untuk membawa topi atau payung jika Anda mengunjungi Candi Borobudur disiang hari.,Cukup
"Terakhir kali ke candi borobudur sekitar 6 tahun yang lalu bersama teman-teman SMA, lalu kesini lagi bersama keluarga. tidak banyak yang berubah, masih indah seperti dulu. hanya saja skrg lebih banyak aturan. seperti untuk tidak duduk-duduk di atas batu-batu candi. Dulu untuk ke candi harus pakai kain yang sudah disediakan, tapi skrg sudah tidak lagi.",Cukup
"candi borobudur merupakan peninggalan sejarah bangsa indonesia.sangat sayang apa bila candi tersebut, dirusak oleh tangan tangan kotor pengunjung yang kekinian, dengan cara mencorat coret, menginjak stupa dlldimohon kesadaranya ya mas mbak, adek adek ",Cukup
"Melihat panorama gugusan Candi borobudur yang merupakan candi terbesar di Dunia dengan kuilnya yang menakjubkan, terdiri dari lima teras persegi panjang dan tiga platform melingkar diatasnya, dengan stupa megah di bagian paling atas. Dari kejauhan terlihat sungguh menakjubkan, tetapi keajaiban sejati terdapat pada ukiran rumit yang menyelimuti di dinding seluruh kompleks. terasa rindu rasanya ingin berkunjung kesana kembali. wah... ini adalah panorama indah yang berbau histori sejarah keajaiban dunia yang tak bisa anda gambarkan ungkapan warna dari indahnya indahnya borobudur, bawalah kamera yang bagus karena sungguh sayang jika kita melewatkan moment bersama candi ajaib sepanjang masa.",Cukup
"tempat wisata bagus di kabupaten magelang, tapi sayang harga tiket domestik masih cukup mahal untuk wisatawan Rp 35.000 tidak sebanding dengan fasilitas dan penataan yg ada ",Cukup
"Kunjungan kemari setelah berkunjung ke rumah teman. Karena membawa anak kecil, sehingga lumayan capek karena si kecil minta digendong ketika naik tangga. Ketika mau keluar melewati toko toko penjual cindera mata. Pengemis tidak diperkenankan masuk ke area candi. Pandai pandailah menawar, dan telitilah dengan kualitas barang barang sebelum membeli. Tidak disarankan membawa anak kecil kemari karena cuaca yanh sangat panas, dan medan yang ditempuh berupa ratusan anak tangga yang membuat kaki pegal. ",Cukup
"borobudur adalah salahsatu keajaiban dunia, candinya sangat besar, yang menarik disini kalian dapat menikmati waktu sunrise yang istimewa dan waktu sunset pun juga tak kalah bagusnya, megahnya bangunan ini dengan arsitektur yang unik, kalian harus kesini",Cukup
"Kami bertujuh liburan ke jogja menyempatkan mengunjungi candi ini karena candi borobudur ini trmasuk di dalam 7 keajaban dunia, disaran utk menggunakan celana panjng krn klau tdk kt akn diberikan kain utk menutupiny, dn jgn lupa membawa payung krn sangat panas sekali",Cukup
"Disana cukup bagus, kita ke candinya agak jauh, harus naik kereta-keretaan. sekali beli tiket keretanya dapat gratis satu minuman, disana juga dijual tiket terusan untuk ke candi prambanan, disana kita tidak boleh membawa Drone.",Cukup
"wajib bawa payung dan naik kereta karena jalan kaki cukup jauh. Untuk mencapai puncak tangganya agak curam tidak disarankan untuk usia lanjut. Hati hati kalau makan disana karena bisa digorok harganya , mesti nanya harga meskipun kita tahu pasaran dan menunya. hati hati kios makanan no 97",Cukup
"Terhitung sudah 5x saya mengunjungi tempat wisata ini. Namun, pada september 2016 ini pola termpat wisata ini menjadi semakin rapi & beberapa candi sedang dalam perbaikan supaya tetap indah dipandang. ",Cukup
"Rasanya kalo mendengar kota Magelang, kurang kalo belum dateng ke Candi Borobudur. Keindahan arsitekturnya sudah tidak perlu diragukan lagi secara dia masuk salah satu warisan dunia. Pernah jadi salah satu dari tujuh keajaiban dunia. Rugi kalau di negeri sendiri malah belum mengunjungi. Kalau dateng siang, usahakan bawa payung. Panas candinya",Cukup
"Seperti kita ketahui bersama candi Borobudur sempat menjadi salah satu ikon keajaiban dunia. Namun memang diperlukan perawatan yg berkesinambungan dikarenakan situs ini memang berisiko untuk rusak, Di beberapa spot sudah tidak utuh lagi patung2 dan stupanya , tapi dari atas candi ini tampak indah pemandangan nya, terlebih di area sebelum candi Borobudur terdapat wisata naik gajah atau kuda, bisa dipilih, untuk mengenalkan anak2 pada hewan2 tersebut, namun saat kami ke sana , gajahnya ngamuk mungkin dia lelah .. Ha ha ha",Cukup
"Borobudur bisa dibilang merupakan salah satu destinasi wisata yang wajib dikunjungi. Saat ke borobudur lalu, saya mendapatkan pengalaman kurang nyaman dengan maraknya asongan yang bahkan menyerbu sampai ke pintu mobil. Bahkan para asongan ini terus menguntit kami mulai parkir hingga pintu masuk. Setelah membeli karcis kami masuk ke area borobudur. Situasinya jauh lebih nyaman daripada di luar. Kami memilih baik kereta kelinci seharga 7rb. Kereta tersebut membawa kami mengelilingi borobudur. Selanjutnya kami menaiki candi tersebut. Ada pemandangan indah saat kami berada diatas. Sayangnya kami harus kembali berjuang menembus para asongan saat keluar candi. Saya rasa asongan ini butuh penataan segera. Saya rasa tidak akan kembali ke borobudur sanpai asongan disana ditata. ",Cukup
"Tepatnya berada di daerah magelang kurleb 45 menit - 1 jam dari jogja..Sudah tertata rapi..jam operasional jam 07.00 - 17.00, dengan harga 30k untuk dewasa(diatas 12th), 15k (3-12th), under 3th free..tersedia kereta untuk mengantar kedepan pintu candi..harga tiket 7,5k/org free air minum 1 botol kecil..untuk mendaki candi sebaiknya pagi2 atau sore hari..agar tidak panas..walaupun tersedia sewa payung atau jual topi..",Cukup
"Candi Borobudur tetap megah berdiri meskipun usianya sudah cukup tua. Mengunjunginya membuat saya kagum akan teknologi yang digunakan pada masanya. Hanya saja banyaknya penjual di pintu keluar candi yang kearah pasar, menyulitkan pengunjung untuk berjalan. Seharusnya penjual hanya bisa berjualan di pasar wisatanya saja, agar pengunjung leluasa ketika berjalan. Jalan yang sempit, semakin sempit karena kiri kanannya dipenuhi penjual. Mungkin pengelolanya perlu memperbaiki sistemnya. Semoga ketika saya berkunjung lagi nanti, kondisinya sudah lebih baik dari sekarang.",Cukup
Berjalan2 di borobudur sebaiknya saat sore hari karena pada siang hari akan sangat panas. Saat berkunjung kami cukup terganggu dgn penawaran penjual2 disekitar pintu masuk borobudur,Cukup
"Berkunjung ke borobudur untuk memberi pengalaman kepada anak, setelah 10 tahun lebih tidak kesana...Sempat bingung dengan rambu lalu lintas dimana ada 2 jalan menuju ke borobudur, ternyata hanya sebagai pembagi arus kepadatan..sampai di area parkir ( Rp.10.000,-) langsung diserbu oleh berbagai pedagang menawarkan bermacam dagangan, saya masih bersabar..masuk ke area candi melalui loket lokal..(dewasa 30.000 dan anak 12.500)..langsung menuju ke stasiun kereta mini (@ Rp.7.500 free air minum botol kecil)...diantar sampai ke dekat candi..kebetulan memakai celana pendek sehingga dipinjami kain sarung oleh pengelola..still a great temple in indonesia...dengan surrounding view yang menankjubkan dari puncak teratas candi...beberapa anak tangga masih di renovasi, sehingga hanya beberapa tangga yang dibuka..turun ke area taman candi, untuk sejenak berteduh karena cuacanya yang panas..menuju ke jalur exit..dan ketidaknyamanan dimulai, jalur exit ternyata dipenuhi ratusan pedagang yang berebut menawarkan dagangannya dan harus melewati pasar oleh-oleh yang panjang.....sampai di area parkir masih ada pedagang yang pura-pura membantu parkir dan tetap meminta uang (Rp.2000)...semoga pihak pengelola memperbaiki pelayanan agar wisatawan betah ke Candi Borobudur..",Cukup
"Kemarin minggu, 7 Februari, pas sehari sebelum imlek kami bertiga jalan2 ke bordur, start dari favehotel kusumanegara jam 07.30, tiba di candi jam 09.30 (jauh juga ternyata n kena bangjo/lampu merah itu kalo di jogja n magelang rata2 80 detik :D)sampai di parkiran yang padet n gak tertib sama sekali, kami lalu jalan ke loket tiket masuk. sepanjang perjalanan bakal diserbu pedagang topi, dan rental payung. Tiba di loket yang guede n lancar, charge nya 30K/orang. Dan diberi kartu yang di tap seperti kalo naik KRL.Setelah masuk, melipir dulu ke kiri untuk buang air kecil di toilet, Ini penting karena sepanjang jalan nanti akan jarang ada toilet, palagi di candi,,hehehehe..Karena istri lagi hamil, kami naik saja kereta wisata yang akan antar ke depan candi, tiketnya 7500/orang + mineral water 330 ml..lumayan boo daripada jalan jauuuuuuh beuuudd..ini sangat berguna banget deh, karena nanti di area candi bakal jalan kaki lagi.Samapai di candi, ealah penuh banget. Buat jalan naik area candi aja penuh. Akhirnya kami hanya naik ke lantai 1 di candi saja, dan menikmati pemandangan yang ada.Candinya bagus, terawat, tapi sayang pengunjung banyak yang jorok, buang sampah sembarangan. Indonesia banget ya.Selesai putu putu, kami turun dan mengikuti arah jalan keluar, dan ternyata itu jalan keluar jauhnya pakai banget, sekitar 2 km! Jalan keluarnya seperti gang beratapkan asbes dan disamping kanan kiri dipenuhi dengan pedagang suevenir yang identik. Kami jalan merasa panas dan pengap, setelah satu gang, akan ada gang lagi. pokoknya PHP banget deh. Sepertinya pengelola harus berpikir keras untuk mengatasi ini.Dan tidak ada moda transportasi untuk keluar ke arah parkiran. Sangat tidak nyaman!! Recomended kalau ke sini pas gak liburan, or ambil cuti sehari dan pasti puas deh..",Cukup
"salah satu keajaiban dunia yang harus dijaga kelestariannya, sayang para pengunjung masih suka buang sampah sembarangan. HArusnya didenda biar jera.",Cukup
tiket masuk yang terlalu mahal tetapi ke toilet aja masih bayar dan tukang parkir liar harus ditertibkan,Cukup
sebenarnya lokasi ini tidak perlu di review. semua orang pasti pernah kesini. sebuah sajian wisata sejarah dan budaya yang lengkap untuk jogja dan sekitarnya. ,Cukup
"candi borobudur merupakan salah satu warisan sejarah yang sudah dikenal dunia. pengelolaan cukup baik menjadikannya cukup menarik untuk dikunjungi. perjalanan jauh dari pintu masuk tidak terasa karena dihiasi dengan taman yang asri. setelah keluar, pengunjung dibuai dengan aneka produk cinderamata yang sangat murah, sehingga jarak tempuh menuju lahan parkir yang cukup jauh tanpa terasa...",Cukup
"Merupakan salah satu destinasi wisata yang patut dikunjungi kalau kalian ke jogja, walau sebenarnya borobudur itu termasuk wilayah kabupaten magelang. Saat memasuki wilayah wisata borobudur kita akan disambut dengan pedagang yang banyak baru selanjutnya masuk ke area candi.Lumayan jauh masuk kesini. Rekomendasi saya lebih baik anda menyewa payung, karena saat siang hari cuaca lumayan panas dan jangan lupa bawa air minum. Ukuran candi ketika dilihat dengan mata sangat besar, berbeda dari apa yang saya bayangkan, sungguh megah dan indah. Ukiran ukiran banyak terpahat didinding candi ini dan banyak stupa stupa, keren deh. Pengunjung yang datang kesini lumayan ramai. Jalan pulang ke parkiran lumayan jauh daripada saat pergi, agak melelahkan juga, karena banyak penjual oleh oleh. Sekian",Cukup
"Kapok kalau hari libur ke tempat ini, yang ada lihat orang banyak dibanding lihat stupanya. Hari biasa pernah malah diminta kenakan batik kecil, hari libur mungkin terlalu banyak manusianya jadi tidak akan mencukupi jika pakai batik, jalan keluarnya kurang menyenangkan karena sisi kanan kiri dipenuhi pedagang sehingga terkesan candi dijadikan tempat komersial",Cukup
"Salah satu ikon wisata yang harus dikunjungi pada saat kita berada di Jogyakarta adalah berkunjung ke candi Borobudur.Tiba disini sekitar jam 11siang sudah cukup menyiksa apabila kita tidak membawa topi atau payung...untung disana banyak yang menyewakan payung dengan harga yang relatif murah...10ribu.Untuk sampai ke puncak borobudur membutuhkan stamina yang fit juga (tidak disarankan untuk lansia...), tangga yang relatif curam dan tinggi serta sempit membutuhkan konsentrasi untuk menapakinya.Kekurangannya adalah disaat kita menuju pintu keluar dari candi borobudur ini...saat kaki sudah mulai lesu dan capek, kita diharuskan berjalan menyusuri lorong-lorong yang penuh dengan pedagang kaki lima menjajakan dagangannya...berputar-putar tak kunjung sampai membuat saya sedikit frustasi waktu itu...belum lagi setelah saya berhasil keluar lorong, saya harus keliling lagi mencari posisi parkir mobil saya hehehe.",Cukup
"Candi borobudur dulu masuk dalam 7 keajaiban dunia...namun sangat disayangkan sekarang tidak lagi, lokasi candi ini sangat luas sekali. Candinya besar sekali berada di tengah2 lokasi. Halaman candi ini sangat luas. Untuk tiket masuk 30ribu/org dewasa untuk anak 12.5rbTempat wisata ini tetap menjadi primadona para wisatawan lokal dan mancanegara. Dilokasi banyak kios2 penjual souvenir,makanan,baju,topi penyewaan payung,dll. Buat anak2 berkunjung disini sangat bermanfaat utk mengenalkan budaya indonesia",Cukup
"Obyek wisata yang wajib dikunjungi bagi mereka yang berwisata ke Jogyakarta atau Magelang, ataupun yang hanya sekedar lewat saja. Peninggalan sejarah yang fantastis, pemandangan yang indah luar biasa dan relief yang ""berbicara"" banyak mengenai masa lalu.Sayang pengelolanya kurang profesional dalam mengatur pedagang di area luar candi, bahkan semakin parah dengan ""mengharuskan"" pintu keluar melalui lorong pasar pedagang tersebut. Betapa panjang dan 'pengap'nya lorong pedagang tersebut, sehingga sangat melelahkan dan menyesakkan dada, apalagi wisatawan yang membawa anak kecil, atau di siang hari yang panas ...... KURANG PROFESIONAL.TIPS:1. Bawalah serta payung terutama saat berkunjung di musim hujan atau siang hari.2. Parkir kendaraan di halaman parkir lebih aman, tetapi harus mengingat di area mana anda parkir (Area A, B, atau C).3. Gunakan guide resmi apabila anda ingin mendapatkan penjelasan lebih ttg Candi Borobudur.4. Berjalan mengelilingi candi searah jarum jam krn pintu keluar ada di sisi kanan pintu masuk.",Cukup
"Siapa yang tidak tau Candi Borobudur . Butuh waktu kurang lebih 3 jam dari Kota Yogyakarta untuk sampai di tempat bersejarah ini, di kota Magelang . Banyak yang dapat kita lihat di sini . Dari semua peninggalan bersejarah, dan bekas reruntuhan gempa yang terjadi . Begitu banyak hal unik pada tempat ini sehingga banyak orang bahkan dunia (beberapa sumber) mengatakan bahwa Candi Borobudur adalah salah satu 7 keajaiban dunia yang ada . Tapi faktanya, borobodur sama sekali bukan bagian dari 7 keajaiban dunia seperti Chichen Itza, Christ the redeemer, Great wall of China, Machu Picchu, Petra, Taj Mahal, and Colosseum .",Cukup
kalo ke sini jangan siang-siang broh!panas men :(Paling joss antara jam 6 pagi (gak tau udah buka belum ya) dan menjelang sore,Cukup
Berkunjung ke Magelang menyempatkan diri untuk mendatangi lokasi ini. Ini merupakan kunjungan kedua sejak 8 tahun silam. Pengelolaannya sekarang lebih bagus dan tertata rapi. Tiket masuk sudah menggunakan mesin kartu dan banyak petugas yang siap membantu dan memantau para pengunjung. Bangunan candinya sendiri masih sangat terawat. Siapkan tenaga dan amunisi yang cukup jika ingin sampai di puncak candi.,Cukup
"Tempatnya ok, syg sekali perjalanan pulang dari candi ke parkir mobil ""dibuat"" sangat jauh, melalui lorong2 pedagang, meski ada tulisan ""maaf sedang ada renovasi"" tp tetap mnurut sya membuat kapok pengunjung... Mungkin konsepnya bagi2 rezeki dgn pedagang, tapi setidaknya pengelola harus lebih bijak dlam menata, sehingga tidak merugikan semua pihak, terutama pengunjung...",Cukup
Dari malioboro ke borobudur hampir 2 jam sy kira 1 jam an padahal sy nyewa motor tetep saja lama. Sampai disana memang sgt luasss dan jalannya lumayan lah buat smpai ke candi blum lagi naiknya perjuangan sekali tp sy kecewa dengan pntu klwarx krena saat sy ksna seperti di bulet2kan harus melewati pedagang2 ug sngt banyak dan tdk habis2 rasanya menemukan pntu keluar susah sekali,Cukup
"Disambut dengan ticketing yang baik, kita akan mengikuti alur perjalanan yang melelahkan. Mendaki bukit, menanjak, dan setelah menikmati pemandangan alam dari candi dan menikmati karya candi (yang ga ngerti, ya bisa melihat2 saja relief di badan Candi), kita harus turun melalui jalur pedagang yang panjaangggggggggggg sekali. Mungkin ada habis jalan kaki sekitar 30-45 menit melewati jalur pedagang kaki lima yang tak berujung.Tidak direkomendasikan bagi orang tua, anak2 kecil (apalagi membawa kereta bayi), dan orang yang gampang lelah (inget perjalanaaaan panjanggggg untuk keluar dari komplek)",Cukup
"Borobudur sebenarnya merupakan candi yang luar biasa, tiada candi yang mamou menandingi keindahannya namu, sayangnya candi ini kurang mendapatkan perawatan. Banyak nya arca yg rusak dan beberapa batu pijakan yg bergoyang ketika diinjak menunjukkan betapa kurangnya perawatan candi ini. Padahal pengunjung setiap hari banyak, tiket pun tidak murah seharusnya candi ini dapet dipugar dengan cepat dari dana yg setiap harinya masuk apa lagi untuk turis international harga tiket mencapai 250rb per orang",Cukup
"borobudur sebagai salah satu keajaiban dunia, sangat mengecewakan. banyak stupa yang sudah hilang. coba tolong di jaga lebih baik agar kekayaan indonesia bisa terjaga. seperti di cambodia. bagus skali",Cukup
"Candi berskala dunia ini kurang bagus dalam hal petunjuk cara mencapai candi bila kita sudah memasuki gerbang utama. hanya tersedia map lokasi , tapi tidak ada petunjuk bagaimana cara pencapaiannya..apakah jalan kaki, naik kereta dll. bIla siang hari sebaiknya membayar tambahan biaya 7500 per orang dengan menaiki kereta yang bisa membawa kita sampai ke candi di bagian bawah. Juga di dalam kereta apabila dilengkapi dengan guide yang bisa menceritakan apa saja yang di lewati sepanjang jalan menuju candi,..akan memberi nilai tambah kepada wisatawan yang datang. Saat sudah turun dari candi bila akan menuju parkir mobil, pengunjung diarahkan jalan kaki melewati kios menjual baju / asesoris / suvenir yang jumlahnya banyak sekali, sehingga membosankan,..karena kiosnya rata-rata sama semuanya. Untuk yang ingin cepat menuju tempat parkir sebaiknya ada jalan khusus tanpa melewati berkelok-kelok melewati kios.",Cukup
